,demand,drybulb,dewpnt,date,month,hour,day_of_week,day_of_year,weekend,holiday_name,holiday
993721,716.0,36.0,29.0,3/15/2003,Mar,18,Sat,74,True,,False
993722,775.0,35.0,26.0,3/15/2003,Mar,19,Sat,74,True,,False
993723,766.0,32.0,27.0,3/15/2003,Mar,20,Sat,74,True,,False
993724,751.0,31.0,25.0,3/15/2003,Mar,21,Sat,74,True,,False
993725,710.0,29.0,28.0,3/15/2003,Mar,22,Sat,74,True,,False
993726,655.0,27.0,27.0,3/15/2003,Mar,23,Sat,74,True,,False
993727,604.0,26.0,26.0,3/15/2003,Mar,24,Sat,74,True,,False
993728,577.0,25.0,25.0,3/16/2003,Mar,1,Sun,75,True,,False
993729,555.0,24.0,24.0,3/16/2003,Mar,2,Sun,75,True,,False
993730,538.0,21.0,21.0,3/16/2003,Mar,3,Sun,75,True,,False
993731,539.0,21.0,21.0,3/16/2003,Mar,4,Sun,75,True,,False
993732,538.0,22.0,22.0,3/16/2003,Mar,5,Sun,75,True,,False
993733,555.0,22.0,22.0,3/16/2003,Mar,6,Sun,75,True,,False
993734,589.0,20.0,20.0,3/16/2003,Mar,7,Sun,75,True,,False
993735,637.0,22.0,22.0,3/16/2003,Mar,8,Sun,75,True,,False
993736,683.0,28.0,27.0,3/16/2003,Mar,9,Sun,75,True,,False
993737,714.0,31.0,30.0,3/16/2003,Mar,10,Sun,75,True,,False
993738,710.0,37.0,33.0,3/16/2003,Mar,11,Sun,75,True,,False
993739,706.0,43.0,36.0,3/16/2003,Mar,12,Sun,75,True,,False
993740,693.0,46.0,37.0,3/16/2003,Mar,13,Sun,75,True,,False
993741,672.0,49.0,38.0,3/16/2003,Mar,14,Sun,75,True,,False
993742,652.0,51.0,39.0,3/16/2003,Mar,15,Sun,75,True,,False
993743,650.0,52.0,39.0,3/16/2003,Mar,16,Sun,75,True,,False
993744,652.0,54.0,40.0,3/16/2003,Mar,17,Sun,75,True,,False
993745,685.0,55.0,41.0,3/16/2003,Mar,18,Sun,75,True,,False
993746,746.0,51.0,42.0,3/16/2003,Mar,19,Sun,75,True,,False
993747,749.0,51.0,43.0,3/16/2003,Mar,20,Sun,75,True,,False
993748,726.0,50.0,44.0,3/16/2003,Mar,21,Sun,75,True,,False
993749,662.0,51.0,41.0,3/16/2003,Mar,22,Sun,75,True,,False
993750,593.0,50.0,42.0,3/16/2003,Mar,23,Sun,75,True,,False
993751,548.0,49.0,43.0,3/16/2003,Mar,24,Sun,75,True,,False
993752,525.0,49.0,44.0,3/17/2003,Mar,1,Mon,76,False,,False
993753,514.0,48.0,45.0,3/17/2003,Mar,2,Mon,76,False,,False
993754,506.0,47.0,45.0,3/17/2003,Mar,3,Mon,76,False,,False
993755,509.0,47.0,45.0,3/17/2003,Mar,4,Mon,76,False,,False
993756,529.0,45.0,45.0,3/17/2003,Mar,5,Mon,76,False,,False
993757,589.0,39.0,39.0,3/17/2003,Mar,6,Mon,76,False,,False
993758,699.0,38.0,37.0,3/17/2003,Mar,7,Mon,76,False,,False
993759,761.0,36.0,35.0,3/17/2003,Mar,8,Mon,76,False,,False
993760,775.0,48.0,40.0,3/17/2003,Mar,9,Mon,76,False,,False
993761,774.0,51.0,41.0,3/17/2003,Mar,10,Mon,76,False,,False
993762,776.0,54.0,42.0,3/17/2003,Mar,11,Mon,76,False,,False
993763,777.0,52.0,41.0,3/17/2003,Mar,12,Mon,76,False,,False
993764,765.0,55.0,42.0,3/17/2003,Mar,13,Mon,76,False,,False
993765,761.0,56.0,43.0,3/17/2003,Mar,14,Mon,76,False,,False
993766,743.0,59.0,44.0,3/17/2003,Mar,15,Mon,76,False,,False
993767,733.0,61.0,45.0,3/17/2003,Mar,16,Mon,76,False,,False
993768,728.0,58.0,44.0,3/17/2003,Mar,17,Mon,76,False,,False
993769,742.0,56.0,43.0,3/17/2003,Mar,18,Mon,76,False,,False
993770,790.0,46.0,39.0,3/17/2003,Mar,19,Mon,76,False,,False
993771,786.0,47.0,39.0,3/17/2003,Mar,20,Mon,76,False,,False
993772,756.0,43.0,38.0,3/17/2003,Mar,21,Mon,76,False,,False
993773,707.0,39.0,35.0,3/17/2003,Mar,22,Mon,76,False,,False
993774,623.0,37.0,34.0,3/17/2003,Mar,23,Mon,76,False,,False
993775,560.0,36.0,32.0,3/17/2003,Mar,24,Mon,76,False,,False
993776,540.0,36.0,32.0,3/18/2003,Mar,1,Tue,77,False,,False
993777,525.0,36.0,31.0,3/18/2003,Mar,2,Tue,77,False,,False
993778,517.0,35.0,31.0,3/18/2003,Mar,3,Tue,77,False,,False
993779,516.0,34.0,31.0,3/18/2003,Mar,4,Tue,77,False,,False
993780,538.0,33.0,31.0,3/18/2003,Mar,5,Tue,77,False,,False
993781,595.0,33.0,31.0,3/18/2003,Mar,6,Tue,77,False,,False
993782,711.0,33.0,30.0,3/18/2003,Mar,7,Tue,77,False,,False
993783,775.0,33.0,30.0,3/18/2003,Mar,8,Tue,77,False,,False
993784,780.0,34.0,29.0,3/18/2003,Mar,9,Tue,77,False,,False
993785,783.0,35.0,28.0,3/18/2003,Mar,10,Tue,77,False,,False
993786,780.0,37.0,27.0,3/18/2003,Mar,11,Tue,77,False,,False
993787,786.0,37.0,26.0,3/18/2003,Mar,12,Tue,77,False,,False
993788,776.0,38.0,25.0,3/18/2003,Mar,13,Tue,77,False,,False
993789,767.0,38.0,25.0,3/18/2003,Mar,14,Tue,77,False,,False
993790,749.0,38.0,23.0,3/18/2003,Mar,15,Tue,77,False,,False
993791,735.0,38.0,19.0,3/18/2003,Mar,16,Tue,77,False,,False
993792,741.0,38.0,17.0,3/18/2003,Mar,17,Tue,77,False,,False
993793,761.0,37.0,12.0,3/18/2003,Mar,18,Tue,77,False,,False
993794,812.0,35.0,12.0,3/18/2003,Mar,19,Tue,77,False,,False
993795,815.0,32.0,9.0,3/18/2003,Mar,20,Tue,77,False,,False
993796,793.0,30.0,14.0,3/18/2003,Mar,21,Tue,77,False,,False
993797,742.0,29.0,13.0,3/18/2003,Mar,22,Tue,77,False,,False
993798,663.0,29.0,11.0,3/18/2003,Mar,23,Tue,77,False,,False
993799,592.0,28.0,10.0,3/18/2003,Mar,24,Tue,77,False,,False
993800,569.0,28.0,8.0,3/19/2003,Mar,1,Wed,78,False,,False
993801,556.0,27.0,7.0,3/19/2003,Mar,2,Wed,78,False,,False
993802,548.0,25.0,5.0,3/19/2003,Mar,3,Wed,78,False,,False
993803,551.0,24.0,7.0,3/19/2003,Mar,4,Wed,78,False,,False
993804,567.0,22.0,8.0,3/19/2003,Mar,5,Wed,78,False,,False
993805,624.0,21.0,8.0,3/19/2003,Mar,6,Wed,78,False,,False
993806,742.0,20.0,9.0,3/19/2003,Mar,7,Wed,78,False,,False
993807,792.0,21.0,9.0,3/19/2003,Mar,8,Wed,78,False,,False
993808,801.0,22.0,9.0,3/19/2003,Mar,9,Wed,78,False,,False
993809,792.0,25.0,10.0,3/19/2003,Mar,10,Wed,78,False,,False
993810,791.0,27.0,11.0,3/19/2003,Mar,11,Wed,78,False,,False
993811,789.0,29.0,11.0,3/19/2003,Mar,12,Wed,78,False,,False
993812,781.0,33.0,14.0,3/19/2003,Mar,13,Wed,78,False,,False
993813,764.0,35.0,15.0,3/19/2003,Mar,14,Wed,78,False,,False
993814,749.0,36.0,14.0,3/19/2003,Mar,15,Wed,78,False,,False
993815,738.0,39.0,15.0,3/19/2003,Mar,16,Wed,78,False,,False
993816,736.0,40.0,14.0,3/19/2003,Mar,17,Wed,78,False,,False
993817,757.0,39.0,13.0,3/19/2003,Mar,18,Wed,78,False,,False
993818,808.0,37.0,14.0,3/19/2003,Mar,19,Wed,78,False,,False
993819,813.0,35.0,18.0,3/19/2003,Mar,20,Wed,78,False,,False
993820,787.0,31.0,18.0,3/19/2003,Mar,21,Wed,78,False,,False
993821,747.0,28.0,18.0,3/19/2003,Mar,22,Wed,78,False,,False
993822,665.0,27.0,21.0,3/19/2003,Mar,23,Wed,78,False,,False
993823,596.0,30.0,18.0,3/19/2003,Mar,24,Wed,78,False,,False
993824,569.0,33.0,15.0,3/20/2003,Mar,1,Thu,79,False,,False
993825,554.0,35.0,14.0,3/20/2003,Mar,2,Thu,79,False,,False
993826,547.0,35.0,14.0,3/20/2003,Mar,3,Thu,79,False,,False
993827,545.0,34.0,17.0,3/20/2003,Mar,4,Thu,79,False,,False
993828,565.0,33.0,18.0,3/20/2003,Mar,5,Thu,79,False,,False
993829,620.0,32.0,20.0,3/20/2003,Mar,6,Thu,79,False,,False
993830,732.0,32.0,21.0,3/20/2003,Mar,7,Thu,79,False,,False
993831,788.0,32.0,22.0,3/20/2003,Mar,8,Thu,79,False,,False
993832,803.0,33.0,22.0,3/20/2003,Mar,9,Thu,79,False,,False
993833,806.0,33.0,22.0,3/20/2003,Mar,10,Thu,79,False,,False
993834,813.0,32.0,27.0,3/20/2003,Mar,11,Thu,79,False,,False
993835,828.0,33.0,27.0,3/20/2003,Mar,12,Thu,79,False,,False
993836,815.0,33.0,28.0,3/20/2003,Mar,13,Thu,79,False,,False
993837,806.0,33.0,28.0,3/20/2003,Mar,14,Thu,79,False,,False
993838,804.0,33.0,29.0,3/20/2003,Mar,15,Thu,79,False,,False
993839,795.0,33.0,31.0,3/20/2003,Mar,16,Thu,79,False,,False
993840,803.0,33.0,32.0,3/20/2003,Mar,17,Thu,79,False,,False
993841,819.0,34.0,33.0,3/20/2003,Mar,18,Thu,79,False,,False
993842,843.0,34.0,33.0,3/20/2003,Mar,19,Thu,79,False,,False
993843,821.0,35.0,34.0,3/20/2003,Mar,20,Thu,79,False,,False
993844,800.0,35.0,34.0,3/20/2003,Mar,21,Thu,79,False,,False
993845,746.0,36.0,35.0,3/20/2003,Mar,22,Thu,79,False,,False
993846,668.0,37.0,36.0,3/20/2003,Mar,23,Thu,79,False,,False
993847,599.0,37.0,36.0,3/20/2003,Mar,24,Thu,79,False,,False
993848,571.0,37.0,37.0,3/21/2003,Mar,1,Fri,80,False,,False
993849,555.0,38.0,37.0,3/21/2003,Mar,2,Fri,80,False,,False
993850,538.0,38.0,37.0,3/21/2003,Mar,3,Fri,80,False,,False
993851,536.0,37.0,37.0,3/21/2003,Mar,4,Fri,80,False,,False
993852,548.0,37.0,37.0,3/21/2003,Mar,5,Fri,80,False,,False
993853,599.0,38.0,38.0,3/21/2003,Mar,6,Fri,80,False,,False
993854,718.0,39.0,39.0,3/21/2003,Mar,7,Fri,80,False,,False
993855,780.0,39.0,39.0,3/21/2003,Mar,8,Fri,80,False,,False
993856,795.0,42.0,41.0,3/21/2003,Mar,9,Fri,80,False,,False
993857,794.0,44.0,43.0,3/21/2003,Mar,10,Fri,80,False,,False
993858,792.0,47.0,44.0,3/21/2003,Mar,11,Fri,80,False,,False
993859,790.0,50.0,44.0,3/21/2003,Mar,12,Fri,80,False,,False
993860,775.0,52.0,44.0,3/21/2003,Mar,13,Fri,80,False,,False
993861,763.0,53.0,44.0,3/21/2003,Mar,14,Fri,80,False,,False
993862,745.0,54.0,44.0,3/21/2003,Mar,15,Fri,80,False,,False
993863,729.0,54.0,44.0,3/21/2003,Mar,16,Fri,80,False,,False
993864,730.0,54.0,44.0,3/21/2003,Mar,17,Fri,80,False,,False
993865,732.0,54.0,44.0,3/21/2003,Mar,18,Fri,80,False,,False
993866,767.0,50.0,44.0,3/21/2003,Mar,19,Fri,80,False,,False
993867,760.0,49.0,43.0,3/21/2003,Mar,20,Fri,80,False,,False
993868,739.0,45.0,42.0,3/21/2003,Mar,21,Fri,80,False,,False
993869,703.0,42.0,41.0,3/21/2003,Mar,22,Fri,80,False,,False
993870,641.0,41.0,40.0,3/21/2003,Mar,23,Fri,80,False,,False
993871,572.0,40.0,40.0,3/21/2003,Mar,24,Fri,80,False,,False
993872,545.0,40.0,40.0,3/22/2003,Mar,1,Sat,81,True,,False
993873,522.0,39.0,39.0,3/22/2003,Mar,2,Sat,81,True,,False
993874,513.0,40.0,40.0,3/22/2003,Mar,3,Sat,81,True,,False
993875,509.0,39.0,39.0,3/22/2003,Mar,4,Sat,81,True,,False
993876,513.0,39.0,39.0,3/22/2003,Mar,5,Sat,81,True,,False
993877,539.0,39.0,39.0,3/22/2003,Mar,6,Sat,81,True,,False
993878,579.0,39.0,39.0,3/22/2003,Mar,7,Sat,81,True,,False
993879,634.0,38.0,38.0,3/22/2003,Mar,8,Sat,81,True,,False
993880,705.0,39.0,39.0,3/22/2003,Mar,9,Sat,81,True,,False
993881,733.0,40.0,40.0,3/22/2003,Mar,10,Sat,81,True,,False
993882,746.0,40.0,40.0,3/22/2003,Mar,11,Sat,81,True,,False
993883,751.0,40.0,40.0,3/22/2003,Mar,12,Sat,81,True,,False
993884,737.0,41.0,41.0,3/22/2003,Mar,13,Sat,81,True,,False
993885,714.0,42.0,42.0,3/22/2003,Mar,14,Sat,81,True,,False
993886,707.0,42.0,42.0,3/22/2003,Mar,15,Sat,81,True,,False
993887,702.0,42.0,41.0,3/22/2003,Mar,16,Sat,81,True,,False
993888,713.0,42.0,41.0,3/22/2003,Mar,17,Sat,81,True,,False
993889,731.0,41.0,41.0,3/22/2003,Mar,18,Sat,81,True,,False
993890,750.0,41.0,41.0,3/22/2003,Mar,19,Sat,81,True,,False
993891,740.0,40.0,40.0,3/22/2003,Mar,20,Sat,81,True,,False
993892,721.0,39.0,39.0,3/22/2003,Mar,21,Sat,81,True,,False
993893,673.0,36.0,36.0,3/22/2003,Mar,22,Sat,81,True,,False
993894,619.0,35.0,35.0,3/22/2003,Mar,23,Sat,81,True,,False
993895,562.0,34.0,34.0,3/22/2003,Mar,24,Sat,81,True,,False
993896,530.0,35.0,35.0,3/23/2003,Mar,1,Sun,82,True,,False
993897,507.0,35.0,35.0,3/23/2003,Mar,2,Sun,82,True,,False
993898,497.0,35.0,35.0,3/23/2003,Mar,3,Sun,82,True,,False
993899,493.0,35.0,35.0,3/23/2003,Mar,4,Sun,82,True,,False
993900,496.0,36.0,36.0,3/23/2003,Mar,5,Sun,82,True,,False
993901,512.0,35.0,35.0,3/23/2003,Mar,6,Sun,82,True,,False
993902,545.0,36.0,36.0,3/23/2003,Mar,7,Sun,82,True,,False
993903,600.0,37.0,36.0,3/23/2003,Mar,8,Sun,82,True,,False
993904,658.0,38.0,36.0,3/23/2003,Mar,9,Sun,82,True,,False
993905,707.0,38.0,36.0,3/23/2003,Mar,10,Sun,82,True,,False
993906,716.0,38.0,37.0,3/23/2003,Mar,11,Sun,82,True,,False
993907,727.0,39.0,36.0,3/23/2003,Mar,12,Sun,82,True,,False
993908,719.0,40.0,36.0,3/23/2003,Mar,13,Sun,82,True,,False
993909,704.0,41.0,36.0,3/23/2003,Mar,14,Sun,82,True,,False
993910,690.0,41.0,37.0,3/23/2003,Mar,15,Sun,82,True,,False
993911,683.0,41.0,36.0,3/23/2003,Mar,16,Sun,82,True,,False
993912,697.0,41.0,37.0,3/23/2003,Mar,17,Sun,82,True,,False
993913,728.0,40.0,37.0,3/23/2003,Mar,18,Sun,82,True,,False
993914,760.0,39.0,36.0,3/23/2003,Mar,19,Sun,82,True,,False
993915,752.0,38.0,36.0,3/23/2003,Mar,20,Sun,82,True,,False
993916,731.0,38.0,36.0,3/23/2003,Mar,21,Sun,82,True,,False
993917,662.0,37.0,36.0,3/23/2003,Mar,22,Sun,82,True,,False
993918,600.0,37.0,36.0,3/23/2003,Mar,23,Sun,82,True,,False
993919,555.0,37.0,36.0,3/23/2003,Mar,24,Sun,82,True,,False
993920,535.0,36.0,36.0,3/24/2003,Mar,1,Mon,83,False,,False
993921,521.0,36.0,36.0,3/24/2003,Mar,2,Mon,83,False,,False
993922,517.0,34.0,34.0,3/24/2003,Mar,3,Mon,83,False,,False
993923,519.0,32.0,32.0,3/24/2003,Mar,4,Mon,83,False,,False
993924,536.0,30.0,30.0,3/24/2003,Mar,5,Mon,83,False,,False
993925,597.0,29.0,29.0,3/24/2003,Mar,6,Mon,83,False,,False
993926,707.0,29.0,29.0,3/24/2003,Mar,7,Mon,83,False,,False
993927,770.0,31.0,31.0,3/24/2003,Mar,8,Mon,83,False,,False
993928,779.0,36.0,35.0,3/24/2003,Mar,9,Mon,83,False,,False
993929,775.0,41.0,35.0,3/24/2003,Mar,10,Mon,83,False,,False
993930,767.0,44.0,35.0,3/24/2003,Mar,11,Mon,83,False,,False
993931,770.0,48.0,34.0,3/24/2003,Mar,12,Mon,83,False,,False
993932,753.0,49.0,33.0,3/24/2003,Mar,13,Mon,83,False,,False
993933,747.0,52.0,33.0,3/24/2003,Mar,14,Mon,83,False,,False
993934,736.0,54.0,34.0,3/24/2003,Mar,15,Mon,83,False,,False
993935,721.0,54.0,34.0,3/24/2003,Mar,16,Mon,83,False,,False
993936,715.0,55.0,34.0,3/24/2003,Mar,17,Mon,83,False,,False
993937,724.0,54.0,33.0,3/24/2003,Mar,18,Mon,83,False,,False
993938,772.0,51.0,34.0,3/24/2003,Mar,19,Mon,83,False,,False
993939,783.0,49.0,33.0,3/24/2003,Mar,20,Mon,83,False,,False
993940,759.0,42.0,33.0,3/24/2003,Mar,21,Mon,83,False,,False
993941,709.0,42.0,33.0,3/24/2003,Mar,22,Mon,83,False,,False
993942,631.0,39.0,32.0,3/24/2003,Mar,23,Mon,83,False,,False
993943,572.0,44.0,33.0,3/24/2003,Mar,24,Mon,83,False,,False
993944,546.0,44.0,34.0,3/25/2003,Mar,1,Tue,84,False,,False
993945,535.0,44.0,34.0,3/25/2003,Mar,2,Tue,84,False,,False
993946,525.0,44.0,33.0,3/25/2003,Mar,3,Tue,84,False,,False
993947,528.0,46.0,33.0,3/25/2003,Mar,4,Tue,84,False,,False
993948,546.0,46.0,34.0,3/25/2003,Mar,5,Tue,84,False,,False
993949,602.0,46.0,34.0,3/25/2003,Mar,6,Tue,84,False,,False
993950,705.0,47.0,35.0,3/25/2003,Mar,7,Tue,84,False,,False
993951,764.0,48.0,36.0,3/25/2003,Mar,8,Tue,84,False,,False
993952,773.0,49.0,36.0,3/25/2003,Mar,9,Tue,84,False,,False
993953,768.0,50.0,36.0,3/25/2003,Mar,10,Tue,84,False,,False
993954,768.0,52.0,37.0,3/25/2003,Mar,11,Tue,84,False,,False
993955,772.0,54.0,37.0,3/25/2003,Mar,12,Tue,84,False,,False
993956,762.0,56.0,38.0,3/25/2003,Mar,13,Tue,84,False,,False
993957,753.0,57.0,39.0,3/25/2003,Mar,14,Tue,84,False,,False
993958,735.0,61.0,41.0,3/25/2003,Mar,15,Tue,84,False,,False
993959,728.0,63.0,42.0,3/25/2003,Mar,16,Tue,84,False,,False
993960,725.0,63.0,43.0,3/25/2003,Mar,17,Tue,84,False,,False
993961,752.0,62.0,43.0,3/25/2003,Mar,18,Tue,84,False,,False
993962,789.0,54.0,44.0,3/25/2003,Mar,19,Tue,84,False,,False
993963,783.0,51.0,45.0,3/25/2003,Mar,20,Tue,84,False,,False
993964,754.0,50.0,46.0,3/25/2003,Mar,21,Tue,84,False,,False
993965,704.0,50.0,48.0,3/25/2003,Mar,22,Tue,84,False,,False
993966,623.0,48.0,48.0,3/25/2003,Mar,23,Tue,84,False,,False
993967,556.0,47.0,47.0,3/25/2003,Mar,24,Tue,84,False,,False
993968,534.0,46.0,46.0,3/26/2003,Mar,1,Wed,85,False,,False
993969,515.0,47.0,47.0,3/26/2003,Mar,2,Wed,85,False,,False
993970,508.0,48.0,48.0,3/26/2003,Mar,3,Wed,85,False,,False
993971,509.0,46.0,46.0,3/26/2003,Mar,4,Wed,85,False,,False
993972,525.0,45.0,45.0,3/26/2003,Mar,5,Wed,85,False,,False
993973,581.0,46.0,46.0,3/26/2003,Mar,6,Wed,85,False,,False
993974,694.0,44.0,44.0,3/26/2003,Mar,7,Wed,85,False,,False
993975,761.0,45.0,43.0,3/26/2003,Mar,8,Wed,85,False,,False
993976,775.0,43.0,41.0,3/26/2003,Mar,9,Wed,85,False,,False
993977,779.0,41.0,40.0,3/26/2003,Mar,10,Wed,85,False,,False
993978,776.0,43.0,42.0,3/26/2003,Mar,11,Wed,85,False,,False
993979,780.0,43.0,42.0,3/26/2003,Mar,12,Wed,85,False,,False
993980,769.0,43.0,42.0,3/26/2003,Mar,13,Wed,85,False,,False
993981,769.0,44.0,41.0,3/26/2003,Mar,14,Wed,85,False,,False
993982,759.0,45.0,41.0,3/26/2003,Mar,15,Wed,85,False,,False
993983,747.0,45.0,41.0,3/26/2003,Mar,16,Wed,85,False,,False
993984,755.0,46.0,40.0,3/26/2003,Mar,17,Wed,85,False,,False
993985,773.0,45.0,41.0,3/26/2003,Mar,18,Wed,85,False,,False
993986,802.0,44.0,40.0,3/26/2003,Mar,19,Wed,85,False,,False
993987,802.0,42.0,41.0,3/26/2003,Mar,20,Wed,85,False,,False
993988,774.0,43.0,40.0,3/26/2003,Mar,21,Wed,85,False,,False
993989,726.0,43.0,40.0,3/26/2003,Mar,22,Wed,85,False,,False
993990,640.0,41.0,39.0,3/26/2003,Mar,23,Wed,85,False,,False
993991,559.0,40.0,39.0,3/26/2003,Mar,24,Wed,85,False,,False
993992,540.0,37.0,37.0,3/27/2003,Mar,1,Thu,86,False,,False
993993,525.0,34.0,34.0,3/27/2003,Mar,2,Thu,86,False,,False
993994,516.0,32.0,32.0,3/27/2003,Mar,3,Thu,86,False,,False
993995,516.0,31.0,31.0,3/27/2003,Mar,4,Thu,86,False,,False
993996,534.0,30.0,30.0,3/27/2003,Mar,5,Thu,86,False,,False
993997,588.0,29.0,29.0,3/27/2003,Mar,6,Thu,86,False,,False
993998,703.0,29.0,29.0,3/27/2003,Mar,7,Thu,86,False,,False
993999,762.0,32.0,32.0,3/27/2003,Mar,8,Thu,86,False,,False
994000,773.0,36.0,32.0,3/27/2003,Mar,9,Thu,86,False,,False
994001,771.0,39.0,33.0,3/27/2003,Mar,10,Thu,86,False,,False
994002,770.0,42.0,30.0,3/27/2003,Mar,11,Thu,86,False,,False
994003,772.0,47.0,29.0,3/27/2003,Mar,12,Thu,86,False,,False
994004,760.0,48.0,27.0,3/27/2003,Mar,13,Thu,86,False,,False
994005,756.0,49.0,27.0,3/27/2003,Mar,14,Thu,86,False,,False
994006,744.0,49.0,27.0,3/27/2003,Mar,15,Thu,86,False,,False
994007,723.0,49.0,26.0,3/27/2003,Mar,16,Thu,86,False,,False
994008,719.0,49.0,27.0,3/27/2003,Mar,17,Thu,86,False,,False
994009,729.0,47.0,26.0,3/27/2003,Mar,18,Thu,86,False,,False
994010,775.0,45.0,26.0,3/27/2003,Mar,19,Thu,86,False,,False
994011,790.0,42.0,25.0,3/27/2003,Mar,20,Thu,86,False,,False
994012,776.0,41.0,25.0,3/27/2003,Mar,21,Thu,86,False,,False
994013,732.0,37.0,27.0,3/27/2003,Mar,22,Thu,86,False,,False
994014,646.0,33.0,27.0,3/27/2003,Mar,23,Thu,86,False,,False
994015,574.0,32.0,27.0,3/27/2003,Mar,24,Thu,86,False,,False
994016,545.0,31.0,27.0,3/28/2003,Mar,1,Fri,87,False,,False
994017,532.0,29.0,26.0,3/28/2003,Mar,2,Fri,87,False,,False
994018,522.0,30.0,26.0,3/28/2003,Mar,3,Fri,87,False,,False
994019,523.0,31.0,28.0,3/28/2003,Mar,4,Fri,87,False,,False
994020,539.0,31.0,27.0,3/28/2003,Mar,5,Fri,87,False,,False
994021,594.0,30.0,27.0,3/28/2003,Mar,6,Fri,87,False,,False
994022,713.0,33.0,28.0,3/28/2003,Mar,7,Fri,87,False,,False
994023,769.0,34.0,27.0,3/28/2003,Mar,8,Fri,87,False,,False
994024,778.0,39.0,29.0,3/28/2003,Mar,9,Fri,87,False,,False
994025,774.0,46.0,28.0,3/28/2003,Mar,10,Fri,87,False,,False
994026,771.0,49.0,30.0,3/28/2003,Mar,11,Fri,87,False,,False
994027,773.0,52.0,31.0,3/28/2003,Mar,12,Fri,87,False,,False
994028,756.0,57.0,34.0,3/28/2003,Mar,13,Fri,87,False,,False
994029,750.0,61.0,36.0,3/28/2003,Mar,14,Fri,87,False,,False
994030,734.0,63.0,34.0,3/28/2003,Mar,15,Fri,87,False,,False
994031,719.0,63.0,36.0,3/28/2003,Mar,16,Fri,87,False,,False
994032,715.0,62.0,35.0,3/28/2003,Mar,17,Fri,87,False,,False
994033,722.0,61.0,34.0,3/28/2003,Mar,18,Fri,87,False,,False
994034,751.0,60.0,32.0,3/28/2003,Mar,19,Fri,87,False,,False
994035,753.0,57.0,32.0,3/28/2003,Mar,20,Fri,87,False,,False
994036,731.0,58.0,29.0,3/28/2003,Mar,21,Fri,87,False,,False
994037,695.0,57.0,28.0,3/28/2003,Mar,22,Fri,87,False,,False
994038,696.0,56.0,31.0,3/28/2003,Mar,23,Fri,87,False,,False
994039,547.0,56.0,33.0,3/28/2003,Mar,24,Fri,87,False,,False
994040,519.0,55.0,34.0,3/29/2003,Mar,1,Sat,88,True,,False
994041,498.0,53.0,35.0,3/29/2003,Mar,2,Sat,88,True,,False
994042,490.0,54.0,39.0,3/29/2003,Mar,3,Sat,88,True,,False
994043,480.0,55.0,45.0,3/29/2003,Mar,4,Sat,88,True,,False
994044,487.0,55.0,47.0,3/29/2003,Mar,5,Sat,88,True,,False
994045,509.0,55.0,49.0,3/29/2003,Mar,6,Sat,88,True,,False
994046,549.0,55.0,49.0,3/29/2003,Mar,7,Sat,88,True,,False
994047,606.0,56.0,50.0,3/29/2003,Mar,8,Sat,88,True,,False
994048,678.0,58.0,51.0,3/29/2003,Mar,9,Sat,88,True,,False
994049,703.0,60.0,52.0,3/29/2003,Mar,10,Sat,88,True,,False
994050,702.0,62.0,53.0,3/29/2003,Mar,11,Sat,88,True,,False
994051,703.0,65.0,53.0,3/29/2003,Mar,12,Sat,88,True,,False
994052,695.0,66.0,53.0,3/29/2003,Mar,13,Sat,88,True,,False
994053,682.0,67.0,54.0,3/29/2003,Mar,14,Sat,88,True,,False
994054,675.0,64.0,56.0,3/29/2003,Mar,15,Sat,88,True,,False
994055,675.0,53.0,52.0,3/29/2003,Mar,16,Sat,88,True,,False
994056,696.0,52.0,52.0,3/29/2003,Mar,17,Sat,88,True,,False
994057,704.0,52.0,51.0,3/29/2003,Mar,18,Sat,88,True,,False
994058,717.0,50.0,47.0,3/29/2003,Mar,19,Sat,88,True,,False
994059,701.0,48.0,41.0,3/29/2003,Mar,20,Sat,88,True,,False
994060,675.0,47.0,40.0,3/29/2003,Mar,21,Sat,88,True,,False
994061,645.0,46.0,38.0,3/29/2003,Mar,22,Sat,88,True,,False
994062,578.0,45.0,36.0,3/29/2003,Mar,23,Sat,88,True,,False
994063,522.0,44.0,35.0,3/29/2003,Mar,24,Sat,88,True,,False
994064,498.0,44.0,33.0,3/30/2003,Mar,1,Sun,89,True,,False
994065,491.0,43.0,34.0,3/30/2003,Mar,2,Sun,89,True,,False
994066,472.0,41.0,35.0,3/30/2003,Mar,3,Sun,89,True,,False
994067,462.0,41.0,32.0,3/30/2003,Mar,4,Sun,89,True,,False
994068,472.0,39.0,30.0,3/30/2003,Mar,5,Sun,89,True,,False
994069,484.0,38.0,32.0,3/30/2003,Mar,6,Sun,89,True,,False
994070,521.0,36.0,31.0,3/30/2003,Mar,7,Sun,89,True,,False
994071,576.0,36.0,31.0,3/30/2003,Mar,8,Sun,89,True,,False
994072,623.0,37.0,25.0,3/30/2003,Mar,9,Sun,89,True,,False
994073,682.0,34.0,28.0,3/30/2003,Mar,10,Sun,89,True,,False
994074,697.0,31.0,30.0,3/30/2003,Mar,11,Sun,89,True,,False
994075,712.0,32.0,30.0,3/30/2003,Mar,12,Sun,89,True,,False
994076,716.0,31.0,30.0,3/30/2003,Mar,13,Sun,89,True,,False
994077,705.0,31.0,30.0,3/30/2003,Mar,14,Sun,89,True,,False
